OBJECTID,Accident_ID,Date,Time,Street1,Distance,Measurement,Direction,Street2,StatePlaneX,StatePlaneY,Location 1
236,201101260343,01/26/2011,1705,BROAD ST,None,None,None,7TH ST,11791498,3722591,"(37.541868, -77.435657)"
91,200911110100,11/11/2009,730,BROAD ST,None,None,None,5TH ST,11790972,3722978,"(37.542947, -77.437456)"
473,201301280397,01/28/2013,1811,MECHANICSVILLE TPKE,500,Feet,S,COOL LANE,11798427,3726936,"(37.553583, -77.411587)"
391,201204020419,04/02/2012,1745,BELVIDERE ST,None,None,None,FRANKLIN ST,11787681,3724425,"(37.547022, -77.44875)"
70,200909240493,09/24/2009,1655,1600 E BROAD ST,None,None,None,None,11794069,3720704,"(37.536606, -77.426863)"
548,201311080689,11/08/2013,2150,WARWICK ROAD,600,Feet,N,BROAD ROCK BLVD,11779308,3701051,"(37.483084, -77.478502)"
573,201402190311,02/19/2014,1458,BROAD ST,None,None,None,3RD ST,11790450,3723364,"(37.544023, -77.439241)"
14,200903120580,03/12/2009,1840,HULL ST,None,None,None,BLAKE LANE,11783268,3710141,"(37.507929, -77.464512)"
18,200904050571,04/05/2009,1930,317 E LADIES MILE ROAD,None,None,None,None,11793282,3736963,"(37.581281, -77.428941)"
149,201004230212,04/23/2010,919,2ND ST,200,Feet,N,GRACE ST,11789952,3723237,"(37.54369, -77.440963)"
563,201401160253,01/16/2014,925,CHERRY ST,None,None,None,CUMBERLAND ST,11786509,3723008,"(37.543166, -77.452847)"
215,201011060023,11/06/2010,20,JEFFERSON DAVIS HWY,None,None,None,SUMMER HILL AVE,11789183,3700398,"(37.480992, -77.444496)"
281,201107170467,07/17/2011,1530,CARY ST,None,None,None,BELVIDERE ST,11787616,3723482,"(37.544434, -77.449011)"
355,201201100399,01/10/2012,1645,NORTH AVE,None,None,None,LABURNUM AVE,11790297,3738201,"(37.584773, -77.439194)"
298,201109030324,09/03/2011,922,HILL ST,None,None,None,ST PAUL ST,11791239,3727134,"(37.554352, -77.436373)"
6,200901300631,01/30/2009,1800,BELLEVUE AVE,100,Feet,W,BROOK ROAD,11786440,3740435,"(37.591026, -77.452418)"
279,201107090459,07/09/2011,1555,FAIRFIELD AVE,300,Feet,E,23RD ST,11799983,3724932,"(37.54803, -77.4063)"
458,201211260375,11/26/2012,1750,CARY ST,None,None,None,BOULEVARD,11779699,3725994,"(37.551571, -77.476222)"
85,200910310459,10/31/2009,1436,BROAD ST,25,Feet,E,3RD ST,11790450,3723364,"(37.544023, -77.439241)"
390,201203310289,03/31/2012,1129,GROVE AVE,50,Feet,W,LIBBIE AVE,11767376,3733662,"(37.572989, -77.518454)"
418,201206230044,06/23/2012,104,CARY ST,None,None,None,14TH ST,11792463,3719921,"(37.534505, -77.432432)"
9,200902130394,02/13/2009,1406,HARRISON ST,None,None,None,FRANKLIN ST,11786168,3725538,"(37.550124, -77.453926)"
306,201109250193,09/25/2011,345,HULL ST,None,None,None,34TH ST,11782563,3709562,"(37.50636, -77.466964)"
443,201210110169,10/11/2012,1033,MOSBY ST,None,None,None,O ST,11796029,3722142,"(37.540493, -77.420047)"
55,200907290129,07/29/2009,720,DOWNTOWN EXPRESSWAY,0,Feet,W,MEADOW ST TOLL BOOTH,0,0,"(21.84882, -111.898764)"
250,201103140517,03/14/2011,1840,HEY ROAD,1000,Feet,N,SNEAD ROAD,11772128,3699358,"(37.478645, -77.503307)"
